"Segment","Area_km2","DU","Year","Attainment"
"PAXMH",107.5359184718,"CHLA",2017,NA
"PAXMH1",83.145424318,"CHLA",2017,NA
"PAXMH2",15.5166098279,"CHLA",2017,NA
"PAXMH3",2.40735686402,"CHLA",2017,NA
"PAXMH4",2.5047114203,"CHLA",2017,NA
"PAXMH5",3.43008200378,"CHLA",2017,NA
"PAXMH6",0.5317340378,"CHLA",2017,NA
"PAXOH",14.2434559408,"CHLA",2017,NA
"PAXTF",4.4086217845,"CHLA",2017,NA
"PIAMH",69.7741768909,"CHLA",2017,NA
"PISTF",3.70899693257,"CHLA",2017,NA
"PMKOH",14.0938065446,"CHLA",2017,NA
"PMKTF",16.2259785075,"CHLA",2017,NA
"POCMH_MD",52.0824437581,"CHLA",2017,NA
"POCMH_VA",138.776863795,"CHLA",2017,NA
"POCOH_MD",6.45538609683,"CHLA",2017,NA
"POCOH_VA",7.3661146597,"CHLA",2017,NA
"POCTF",3.99887081045,"CHLA",2017,NA
"POTMH_MD",804.203957084,"CHLA",2017,NA
"POTMH_VA",83.6606950009,"CHLA",2017,NA
"POTOH_VA",21.0193182988,"CHLA",2017,NA
"POTOH1_MD",175.075248648,"CHLA",2017,NA
"POTOH2_MD",7.72440178035,"CHLA",2017,NA
"POTOH3_MD",11.1447226587,"CHLA",2017,NA
"POTTF_DC",13.2877163153,"CHLA",2017,1
"POTTF_MD",92.9893611612,"CHLA",2017,NA
"POTTF_VA",44.1580223128,"CHLA",2017,NA
"RHDMH",9.11056246868,"CHLA",2017,NA
"RPPMH",323.83067856,"CHLA",2017,NA
"RPPOH",19.5365297273,"CHLA",2017,NA
"RPPTF",36.5033099553,"CHLA",2017,NA
"SASOH",33.0857121098,"CHLA",2017,NA
"SASOH1",21.326638507,"CHLA",2017,NA
"SASOH2",11.7590736028,"CHLA",2017,NA
"SBEMH",8.39295815709,"CHLA",2017,NA
"SEVMH",29.387340879,"CHLA",2017,NA
"SOUMH",23.9803810386,"CHLA",2017,NA
"TANMH_MD",581.1474486605,"CHLA",2017,NA
"TANMH1_MD",538.009949471,"CHLA",2017,NA
"TANMH2_MD",43.1374991895,"CHLA",2017,NA
"TANMH_VA",316.77843561,"CHLA",2017,NA
"WBEMH",6.00683188944,"CHLA",2017,NA
"WBRTF",0.131510549675,"CHLA",2017,NA
"WICMH",35.1165155316,"CHLA",2017,NA
"WSTMH",11.3039887553,"CHLA",2017,NA
"YRKMH",94.5925146547,"CHLA",2017,NA
"YRKPH",68.4147310502,"CHLA",2017,NA
"ANATF_DC",3.18607307805,"SWBG",2017,1
"ANATF_MD",0.220444298005,"SWBG",2017,1
"APPTF",8.01161109738,"SWBG",2017,0
"BACOH",16.175353828,"SWBG",2017,0
"BIGMH",29.064783902,"SWBG",2017,NA
"BIGMH1",25.9379303683,"SWBG",2017,0
"BIGMH2",3.1268535337,"SWBG",2017,1
"BOHOH",11.9276357937,"SWBG",2017,0
"BSHOH",30.5426953902,"SWBG",2017,1
"C&DOH_DE",1.06981825234,"SWBG",2017,1
"C&DOH_MD",2.49600957707,"SWBG",2017,1
"CB1TF",151.6209412867,"SWBG",2017,NA
"CB1TF1",49.3689989917,"SWBG",2017,1
"CB1TF2",102.251942295,"SWBG",2017,0
"CB2OH",275.239534609,"SWBG",2017,1
"CB3MH",361.585742353,"SWBG",2017,0
"CB4MH",908.847238557,"SWBG",2017,0
"CB5MH_MD",920.485016307,"SWBG",2017,0
"CB5MH_VA",554.138332357,"SWBG",2017,0
"CB6PH",743.349060347,"SWBG",2017,0
"CB7PH",1520.77661607,"SWBG",2017,0
"CB8PH",412.427729018,"SWBG",2017,1
"CHKOH",27.9692705972,"SWBG",2017,1
"CHOMH1",242.057252929,"SWBG",2017,1
"CHOMH2",74.2001171401,"SWBG",2017,0
"CHOOH",15.0376490018,"SWBG",2017,0
"CHOTF",8.90618058165,"SWBG",2017,NA
"CHSMH",119.290257976,"SWBG",2017,0
"CHSOH",14.7905368951,"SWBG",2017,1
"CHSTF",4.08401551985,"SWBG",2017,1
"CRRMH",23.4836069424,"SWBG",2017,0
"EASMH",234.544096065,"SWBG",2017,0
"EBEMH",5.77443940416,"SWBG",2017,NA
"ELIPH",21.1526819021,"SWBG",2017,NA
"ELKOH",37.27000428015,"SWBG",2017,NA
"ELKOH1",31.0227076169,"SWBG",2017,1
"ELKOH2",6.24729666325,"SWBG",2017,0
"FSBMH",83.5055497405,"SWBG",2017,1
"GUNOH",41.5971244488,"SWBG",2017,NA
"GUNOH1",22.9367906542,"SWBG",2017,0
"GUNOH2",18.6603337946,"SWBG",2017,1
"HNGMH",97.7191868419,"SWBG",2017,0
"JMSMH",304.24105616,"SWBG",2017,0
"JMSOH",127.749035571,"SWBG",2017,1
"JMSPH",76.5619000153,"SWBG",2017,0
"JMSTF1",73.9844902512,"SWBG",2017,0
